Index_ID,Date,Monster involved,Days of Investigation,Region,Crime Type,Crime Weapon,Time of Day,Evidence Found,Monster,Criminal record,Age,Gender,Height in cm,Speed Level,Strength Level,Allergy,Favorite Food
200,2020-09-17,Zombie,19.0,mountain,kidnapping,brute force,dusk,potions,Zombie,No,72.0,F,164.0,16.0,4.0,sunlight,brain
201,2022-05-16,Vampire,71.0,castle,assault,,dusk,Cloak,Vampire,No,907.0,M,156.0,43.0,1.0,silver,rats
202,2019-11-05,Skeleton,93.0,mountain,nightly disturbance,axe,night,cloak,Skeleton,No,535.0,M,178.0,19.0,10.0,silver,pesto pasta
203,2023-11-16,Vampire,94.0,forest,assault,pistol,night,blood,Vampire,Yes,682.0,F,179.0,38.0,6.0,garlic,pesto pasta
204,2024-09-26,Zombie,49.0,swamp,assault,knife,day,bones,Zombie,Yes,81.0,F,190.0,19.0,5.0,cat hair,lasagna
205,2023-11-11,Vampire,93.0,castle,assault,brute force,dusk,blood,Vampire,Yes,666.0,F,176.0,33.0,6.0,garlic,rats
206,2021-04-21,Werewolf,35.0,mountain,assault,axe,dawn,bones,Werewolf,Yes,1.0,F,180.0,66.0,7.0,hazelnut,pesto pasta
207,2022-08-20,Skeleton,2.0,mountain,arson,,day,bones,Skeleton,Yes,1341.0,M,151.0,28.0,10.0,silver,lasagna
208,2024-02-06,Skeleton,84.0,castle,vandalism,brute force,night,bones,Skeleton,Yes,172.0,F,191.0,35.0,3.0,silver,brain
209,2020-10-29,Zombie,20.0,forest,kidnapping,knife,dusk,teeth,Zombie,No,1.0,F,173.0,19.0,4.0,sunlight,brain
210,2022-09-03,Werewolf,13.0,mountain,nightly disturbance,knife,night,teeth,Werewolf,Yes,108.0,M,193.0,61.0,7.0,silver,RATS
211,2020-06-03,Witch,21.0,village,arson,brute force,dawn,fur,Witch,No,305.0,M,172.0,24.0,7.0,hazelnut,brain
212,2024-09-15,Vampire,52.0,castle,nightly disturbance,knife,night,teeth,Vampire,Yes,690.0,F,186.0,22.0,4.0,garlic,brain
213,2023-05-02,Ghost,11.0,village,arson,axe,dusk,cloak,Ghost,No,1638.0,M,167.0,11.0,9.0,pumpkin,humans
214,2021-07-02,Vampire,21.0,castle,nightly disturbance,knife,night,cloak,Vampire,Yes,411.0,M,167.0,37.0,6.0,sunlight,rats
215,2024-07-18,Vampire,64.0,castle,assault,brute force,night,cloak,Vampire,Yes,368.0,M,175.0,40.0,7.0,sunlight,brain
216,2023-05-30,Witch,95.0,village,kidnapping,knife,day,blood,Witch,Yes,261.0,F,157.0,19.0,3.0,hazelnut,lasagna
217,2022-09-03,Vampire,51.0,castle,assault,axe,night,blood,Vampire,Yes,694.0,M,154.0,46.0,7.0,garlic,humans
218,2023-03-30,Werewolf,52.0,mountain,kidnapping,,dusk,teeth,Werewolf,No,142.0,M,170.0,61.0,6.0,silver,rats
219,2020-12-10,Werewolf,87.0,swamp,assault,,day,fur,Werewolf,No,133.0,M,183.0,58.0,1.0,silver,rats
220,2020-09-07,Skeleton,41.0,castle,vandalism,,day,bones,Skeleton,Yes,1539.0,M,183.0,41.0,8.0,silver,brain
222,2024-02-07,Ghost,36.0,castle,arson,axe,dusk,cloak,Ghost,No,1241.0,M,182.0,45.0,6.0,pumpkin,rats
223,2020-09-24,Vampire,80.0,village,murder,brute force,dusk,cloak,Vampire,Yes,351.0,M,155.0,32.0,6.0,silver,pesto pasta
224,2022-11-07,Vampire,74.0,castle,assault,brute force,dusk,blood,Vampire,No,681.0,F,150.0,40.0,6.0,silver,humans
225,2024-03-11,Witch,28.0,mountain,theft,axe,dawn,cloak,Witch,No,322.0,F,185.0,19.0,9.0,silver,brain
226,2022-10-20,Zombie,16.0,forest,murder,Brute force,dusk,potions,Zombie,No,153.0,M,191.0,20.0,6.0,pumpkin,rats
227,2019-10-31,Werewolf,39.0,swamp,vandalism,,night,fur,Werewolf,no,1.0,F,168.0,65.0,8.0,silver,humans
228,2023-03-09,Ghost,45.0,village,vandalism,,night,cloak,Ghost,No,1460.0,F,185.0,47.0,8.0,sunlight,brain
229,2021-08-23,Skeleton,5.0,castle,vandalism,knife,dawn,bones,Skeleton,No,2610.0,M,171.0,37.0,8.0,silver,pesto pasta
230,2022-07-26,Werewolf,22.0,swamp,assault,pistol,night,fur,Werewolf,Yes,146.0,F,165.0,39.0,8.0,silver,brain
231,2019-12-08,Zombie,6.0,village,vandalism,brute force,dawn,blood,Zombie,No,1.0,M,154.0,7.0,4.0,silver,lasagna
232,2020-06-15,Skeleton,63.0,castle,assault,brute force,dusk,bones,Skeleton,Yes,793.0,F,199.0,14.0,9.0,hazelnut,lasagna
233,2021-11-11,Witch,51.0,swamp,arson,,day,cloak,Witch,No,413.0,M,159.0,19.0,2.0,hazelnut,rats
234,2024-10-02,Witch,59.0,village,arson,brute force,day,potions,Witch,No,187.0,F,183.0,11.0,3.0,hazelnut,rats
235,2024-06-28,Vampire,94.0,castle,assault,,dusk,blood,Vampire,Yes,374.0,F,184.0,13.0,7.0,garlic,rats
236,2024-05-08,Zombie,26.0,mountain,assault,pistol,day,blood,Zombie,No,105.0,M,155.0,12.0,5.0,cat hair,rats
237,2021-07-20,Ghost,88.0,village,theft,,night,cloak,Ghost,Yes,2284.0,F,192.0,27.0,1.0,silver,lasagna
238,2021-03-03,Skeleton,33.0,castle,Assault,knife,day,bones,Skeleton,No,597.0,M,159.0,7.0,5.0,silver,lasagna
239,2020-02-25,Werewolf,82.0,forest,assault,,night,teeth,Werewolf,Yes,86.0,M,198.0,89.0,2.0,silver,brain
240,2021-03-06,Zombie,96.0,forest,kidnapping,pistol,night,potions,Zombie,Yes,110.0,M,184.0,6.0,5.0,sunlight,rats
241,2024-10-01,Zombie,90.0,village,murder,,night,potions,Zombie,Yes,71.0,M,150.0,17.0,4.0,cat hair,lasagna
242,2023-01-03,Witch,7.0,swamp,arson,,dusk,cloak,Witch,No,272.0,M,178.0,17.0,3.0,hazelnut,pesto pasta
243,2020-04-08,Vampire,83.0,castle,nightly disturbance,axe,night,teeth,Vampire,No,342.0,M,170.0,53.0,4.0,silver,humans
244,2020-04-22,Vampire,65.0,castle,murder,brute force,dusk,teeth,Vampire,Yes,400.0,M,174.0,33.0,6.0,garlic,rats
245,2023-12-06,Skeleton,93.0,mountain,nightly disturbance,brute force,night,bones,Skeleton,Yes,1168.0,M,154.0,1.0,4.0,garlic,pesto pasta
246,2022-07-21,Witch,13.0,swamp,arson,axe,day,potions,Witch,No,577.0,M,152.0,13.0,8.0,silver,pesto pasta
247,2024-05-27,Zombie,52.0,swamp,kidnapping,pistol,dawn,teeth,Zombie,Yes,66.0,F,177.0,15.0,5.0,garlic,humans
248,2020-03-19,Ghost,33.0,,vandalism,axe,night,potions,Ghost,No,599.0,M,197.0,66.0,3.0,sunlight,brain
249,2024-02-03,Witch,56.0,swamp,kidnapping,,night,blood,Witch,No,407.0,M,161.0,21.0,4.0,pumpkin,rats
250,2022-10-24,Skeleton,39.0,castle,nightly disturbance,knife,night,cloak,Skeleton,No,979.0,M,186.0,23.0,1.0,garlic,humans
251,2024-02-14,Skeleton,75.0,castle,nightly disturbance,,night,cloak,Skeleton,No,376.0,F,159.0,44.0,4.0,silver,pesto pasta
252,2020-07-13,Witch,56.0,mountain,kidnapping,,dusk,teeth,Witch,Yes,653.0,F,158.0,20.0,1.0,hazelnut,lasagna
253,2020-07-18,Skeleton,76.0,mountain,nightly disturbance,pistol,night,bones,Skeleton,Yes,1537.0,F,191.0,1.0,7.0,silver,brain
254,2023-07-12,Witch,50.0,village,arson,pistol,dawn,cloak,Witch,No,381.0,M,173.0,24.0,9.0,pumpkin,humans
255,2022-06-29,Werewolf,99.0,mountain,kidnapping,pistol,night,fur,Werewolf,No,162.0,F,199.0,71.0,6.0,silver,brain
256,2022-11-28,Witch,86.0,village,arson,,day,cloak,Witch,No,397.0,F,161.0,17.0,3.0,hazelnut,pesto pasta
257,2020-10-02,Witch,80.0,mountain,arson,,dawn,potions,Witch,Yes,320.0,F,152.0,17.0,8.0,hazelnut,rats
258,2021-04-24,Skeleton,58.0,mountain,assault,,dusk,bones,Skeleton,Yes,1.0,M,172.0,22.0,1.0,garlic,rats
259,2022-10-14,Skeleton,63.0,forest,nightly disturbance,knife,night,bones,Skeleton,No,1234.0,F,188.0,33.0,8.0,silver,humans
260,2024-09-19,Vampire,37.0,castle,murder,,night,cloak,Vampire,No,304.0,M,168.0,46.0,4.0,silver,pesto pasta
261,2023-03-25,Vampire,70.0,village,assault,pistol,night,cloak,Vampire,No,478.0,F,194.0,51.0,5.0,garlic,pesto pasta
262,2022-03-14,Werewolf,88.0,village,nightly disturbance,brute force,night,teeth,Werewolf,No,90.0,F,199.0,99.0,7.0,silver,lasagna
263,2021-01-05,Vampire,45.0,castle,theft,pistol,dawn,blood,Vampire,No,616.0,F,182.0,45.0,5.0,silver,brain
264,2022-11-07,Witch,73.0,Village,arson,,dawn,cloak,Witch,No,478.0,M,161.0,19.0,1.0,garlic,lasagna
265,2024-01-23,Skeleton,59.0,castle,nightly disturbance,knife,night,cloak,Skeleton,No,1152.0,F,173.0,1.0,7.0,garlic,lasagna
266,2023-12-02,Vampire,38.0,castle,theft,,dusk,blood,Vampire,No,791.0,F,166.0,49.0,7.0,silver,humans
267,2023-09-11,Vampire,57.0,castle,theft,knife,night,cloak,Vampire,No,456.0,F,184.0,28.0,9.0,garlic,brain
268,2020-12-14,Werewolf,24.0,mountain,assault,brute force,day,fur,Werewolf,Yes,42.0,F,167.0,62.0,7.0,cat hair,rats
269,2023-10-29,Zombie,49.0,swamp,Kidnapping,pistol,dusk,blood,Zombie,No,104.0,M,171.0,10.0,5.0,pumpkin,humans
270,2021-07-29,Werewolf,51.0,village,kidnapping,axe,dusk,blood,Werewolf,No,47.0,M,155.0,90.0,4.0,silver,pesto pasta
271,2022-01-24,Witch,36.0,VILLAGE,arson,knife,dawn,cloak,Witch,No,291.0,M,178.0,22.0,5.0,garlic,rats
272,2023-08-05,Skeleton,90.0,forest,arson,pistol,dusk,cloak,Skeleton,Yes,1460.0,M,155.0,24.0,9.0,silver,pesto pasta
273,2023-06-21,Werewolf,59.0,village,vandalism,pistol,dusk,blood,Werewolf,No,103.0,F,193.0,37.0,7.0,cat hair,humans
274,2021-12-02,Vampire,8.0,castle,assault,knife,night,cloak,Vampire,No,281.0,M,165.0,38.0,3.0,sunlight,rats
275,2022-04-14,Skeleton,96.0,swamp,nightly disturbance,,night,bones,Skeleton,No,1139.0,M,185.0,7.0,2.0,garlic,rats
276,2022-09-23,Skeleton,54.0,castle,nightly disturbance,knife,night,bones,Skeleton,Yes,543.0,F,157.0,19.0,1.0,silver,pesto pasta
277,2022-05-11,Vampire,91.0,forest,nightly disturbance,,night,cloak,Vampire,No,437.0,M,194.0,24.0,7.0,silver,rats
278,2020-07-03,Werewolf,97.0,forest,assault,,night,fur,Werewolf,No,16.0,M,165.0,75.0,6.0,cat hair,lasagna
279,2021-03-20,Vampire,55.0,forest,nightly disturbance,brute force,night,teeth,Vampire,Yes,350.0,F,164.0,43.0,6.0,sunlight,lasagna
280,2021-02-01,Zombie,8.0,swamp,kidnapping,,night,bones,Zombie,No,102.0,F,180.0,13.0,6.0,cat hair,pesto pasta
281,2020-03-09,Skeleton,94.0,mountain,arson,,dawn,bones,Skeleton,Yes,2308.0,F,196.0,32.0,10.0,silver,rats
282,2021-09-21,Ghost,97.0,mountain,Vandalism,knife,night,cloak,Ghost,No,2441.0,M,188.0,79.0,1.0,sunlight,pesto pasta
283,2019-12-12,Ghost,72.0,mountain,nightly disturbance,pistol,night,potions,Ghost,Yes,2436.0,F,163.0,69.0,6.0,silver,lasagna
284,2023-02-15,Witch,81.0,swamp,arson,knife,dawn,potions,Witch,No,471.0,M,178.0,17.0,1.0,hazelnut,pesto pasta
285,2022-12-07,Vampire,21.0,castle,nightly disturbance,knife,night,cloak,Vampire,No,306.0,F,190.0,27.0,8.0,garlic,lasagna
286,2021-02-12,Vampire,80.0,forest,nightly disturbance,,night,cloak,Vampire,No,148.0,M,155.0,33.0,1.0,garlic,pesto pasta
287,2023-02-16,Witch,81.0,village,kidnapping,,dawn,cloak,Witch,No,353.0,F,199.0,15.0,1.0,hazelnut,rats
288,2021-01-23,Witch,48.0,forest,kidnapping,knife,day,bones,Witch,Yes,549.0,F,170.0,25.0,6.0,hazelnut,lasagna
289,2019-11-13,Witch,51.0,forest,arson,knife,dusk,potions,Witch,Yes,280.0,M,186.0,13.0,1.0,hazelnut,pesto pasta
290,2020-03-23,Skeleton,4.0,castle,assault,brute force,dusk,bones,Skeleton,Yes,2152.0,F,189.0,23.0,4.0,cat hair,pesto pasta
291,2023-10-18,Zombie,42.0,swamp,murder,,night,blood,Zombie,Yes,151.0,F,163.0,16.0,5.0,cat hair,humans
292,2023-05-14,Vampire,30.0,mountain,murder,axe,night,teeth,Vampire,No,707.0,M,189.0,45.0,6.0,garlic,rats
293,2020-02-27,Skeleton,23.0,mountain,vandalism,axe,dusk,cloak,Skeleton,No,1847.0,M,193.0,25.0,9.0,garlic,pesto pasta
294,2021-02-09,Witch,15.0,swamp,arson,pistol,day,cloak,Witch,Yes,438.0,M,193.0,16.0,3.0,pumpkin,brain
295,2020-03-16,Vampire,53.0,castle,assault,brute force,night,teeth,Vampire,Yes,781.0,M,192.0,44.0,6.0,silver,lasagna
296,2020-01-02,Skeleton,5.0,mountain,arson,knife,day,cloak,Skeleton,Yes,1494.0,F,177.0,26.0,7.0,cat hair,lasagna
297,2024-08-24,Zombie,67.0,forest,kidnapping,,day,bones,Zombie,No,4.0,M,155.0,11.0,4.0,cat hair,pesto pasta
298,2021-09-05,Skeleton,84.0,mountain,assault,knife,dawn,bones,Skeleton,Yes,1712.0,M,167.0,5.0,7.0,garlic,brain
299,2020-03-23,Zombie,49.0,swamp,murder,knife,dawn,fur,Zombie,Yes,46.0,F,190.0,13.0,4.0,cat hair,brain
300,2022-09-16,Witch,28.0,forest,kidnapping,,dawn,potions,Witch,Yes,709.0,F,173.0,20.0,1.0,garlic,humans
301,2021-02-28,Zombie,65.0,village,vandalism,pistol,day,potions,Zombie,Yes,94.0,F,150.0,23.0,5.0,garlic,lasagna
302,2021-05-22,Vampire,23.0,forest,murder,knife,night,blood,Vampire,No,499.0,M,157.0,38.0,6.0,garlic,brain
303,2023-07-31,Witch,56.0,village,arson,axe,night,Blood,Witch,Yes,745.0,F,169.0,18.0,3.0,silver,brain
304,2022-07-20,Vampire,2.0,castle,nightly disturbance,n/A,night,blood,Vampire,Yes,664.0,M,163.0,38.0,6.0,garlic,rats
305,2021-01-10,Ghost,1.0,castle,arson,axe,night,cloak,Ghost,No,1571.0,M,177.0,90.0,6.0,sunlight,rats
306,2022-11-07,Werewolf,60.0,mountain,assault,,dusk,fur,Werewolf,Yes,121.0,M,196.0,79.0,2.0,silver,rats
307,2020-07-26,Zombie,67.0,swamp,murder,knife,day,teeth,Zombie,Yes,1.0,F,176.0,11.0,2.0,cat hair,brain
308,2023-11-19,Werewolf,96.0,forest,vandalism,knife,night,bones,Werewolf,Yes,158.0,F,162.0,77.0,7.0,silver,humans
309,2024-10-10,Werewolf,48.0,forest,assault,,night,bones,Werewolf,Yes,1.0,F,161.0,100.0,8.0,silver,lasagna
310,2023-01-11,Zombie,44.0,swamp,Murder,pistol,dawn,fur,Zombie,No,61.0,M,183.0,8.0,3.0,cat hair,brain
311,2023-01-22,Witch,90.0,forest,kidnapping,,day,bones,Witch,Yes,653.0,M,194.0,8.0,3.0,hazelnut,brain
312,2022-06-24,Ghost,53.0,village,vandalism,knife,night,cloak,Ghost,Yes,1.0,M,157.0,12.0,1.0,garlic,rats
313,2021-03-10,Vampire,28.0,castle,nightly disturbance,brute force,night,blood,Vampire,Yes,481.0,M,196.0,40.0,9.0,sunlight,brain
314,2024-03-23,Skeleton,80.0,mountain,vandalism,axe,day,bones,Skeleton,Yes,692.0,F,168.0,25.0,9.0,silver,brain
315,2022-06-24,Vampire,20.0,castle,assault,axe,night,teeth,Vampire,Yes,438.0,F,192.0,29.0,7.0,garlic,pesto pasta
316,2024-05-09,Skeleton,28.0,mountain,nightly disturbance,knife,night,bones,Skeleton,No,845.0,F,171.0,38.0,3.0,hazelnut,humans
317,2022-02-09,Vampire,40.0,castle,assault,pistol,night,blood,Vampire,No,607.0,F,151.0,64.0,7.0,garlic,humans
318,2020-11-22,Zombie,84.0,village,kidnapping,,day,potions,Zombie,No,50.0,M,166.0,14.0,2.0,cat hair,Rats
319,2020-05-10,Ghost,57.0,castle,theft,axe,night,potions,Ghost,No,2749.0,F,186.0,13.0,8.0,hazelnut,humans
320,2020-05-15,Skeleton,40.0,swamp,arson,,dawn,bones,Skeleton,No,1013.0,F,193.0,50.0,2.0,silver,brain
321,2023-07-10,Witch,19.0,swamp,kidnapping,axe,night,potions,Witch,Yes,520.0,M,193.0,22.0,3.0,hazelnut,lasagna
322,2022-03-30,Vampire,81.0,castle,nightly disturbance,pistol,night,cloak,Vampire,No,588.0,M,151.0,37.0,6.0,sunlight,pesto pasta
323,2021-10-24,Vampire,51.0,castle,assault,axe,night,blood,Vampire,No,698.0,F,173.0,36.0,6.0,sunlight,lasagna
324,2022-03-15,Skeleton,74.0,mountain,nightly disturbance,brute force,night,bones,Skeleton,No,500.0,M,157.0,16.0,10.0,silver,humans
325,2022-02-17,Witch,43.0,forest,arson,,day,potions,Witch,Yes,392.0,M,170.0,21.0,2.0,hazelnut,pesto pasta
326,2022-06-12,Witch,15.0,village,arson,,dusk,potions,Witch,No,178.0,M,161.0,29.0,2.0,hazelnut,pesto pasta
327,2024-09-02,Zombie,81.0,swamp,murder,,day,potions,Zombie,No,17.0,M,176.0,17.0,3.0,silver,humans
328,2023-12-01,Zombie,25.0,village,kidnapping,brute force,dawn,blood,Zombie,Yes,54.0,M,179.0,8.0,4.0,Garlic,pesto pasta
329,2020-02-17,Zombie,22.0,swamp,kidnapping,axe,night,teeth,Zombie,Yes,37.0,F,186.0,10.0,4.0,sunlight,lasagna
330,2023-08-09,Zombie,85.0,swamp,kidnapping,pistol,dusk,bones,Zombie,Yes,93.0,F,171.0,6.0,5.0,pumpkin,rats
331,2023-06-29,Zombie,90.0,swamp,kidnapping,axe,day,blood,Zombie,No,172.0,F,195.0,16.0,5.0,silver,lasagna
332,2023-06-14,Zombie,26.0,swamp,assault,axe,dawn,potions,Zombie,No,134.0,F,178.0,12.0,7.0,silver,pesto pasta
333,2020-05-18,Ghost,35.0,castle,nightly disturbance,knife,night,cloak,Ghost,No,1167.0,F,184.0,49.0,9.0,silver,pesto pasta
334,2020-03-02,Witch,20.0,village,arson,brute force,dusk,bones,Witch,No,464.0,M,169.0,16.0,9.0,hazelnut,brain
335,2022-01-31,Zombie,44.0,mountain,murder,brute force,day,bones,Zombie,Yes,76.0,M,188.0,9.0,10.0,cat hair,humans
336,2023-11-29,Witch,14.0,village,kidnapping,knife,day,bones,Witch,No,638.0,F,189.0,21.0,2.0,hazelnut,lasagna
337,2021-09-23,Witch,71.0,village,arson,knife,day,bones,Witch,No,362.0,F,182.0,18.0,1.0,hazelnut,humans
338,2024-04-25,Werewolf,7.0,swamp,assault,,night,blood,Werewolf,No,133.0,M,188.0,100.0,8.0,cat hair,rats
339,2024-08-28,Ghost,87.0,castle,vandalism,pistol,night,cloak,Ghost,No,40.0,M,165.0,73.0,5.0,pumpkin,brain
340,2020-06-09,Zombie,97.0,forest,kidnapping,knife,dusk,potions,Zombie,No,114.0,F,161.0,3.0,6.0,silver,rats
341,2021-03-22,Vampire,30.0,village,assault,knife,night,teeth,Vampire,Yes,251.0,F,190.0,50.0,3.0,silver,lasagna
342,2020-11-25,Skeleton,25.0,forest,arson,axe,dusk,cloak,Skeleton,Yes,1318.0,M,167.0,1.0,6.0,silver,humans
343,2020-11-22,Vampire,32.0,castle,assault,pistol,dusk,blood,Vampire,Yes,539.0,F,186.0,45.0,6.0,sunlight,brain
344,2022-11-01,Ghost,88.0,castle,nightly disturbance,,night,potions,Ghost,Yes,1020.0,M,168.0,49.0,1.0,sunlight,pesto pasta
345,2022-05-05,Skeleton,26.0,castle,assault,,dusk,bones,Skeleton,Yes,2147.0,M,195.0,42.0,2.0,hazelnut,humans
346,2020-08-12,Ghost,28.0,village,vandalism,knife,night,cloak,Ghost,Yes,782.0,F,172.0,92.0,5.0,sunlight,pesto pasta
347,2022-03-12,Witch,95.0,swamp,arson,brute force,day,bones,Witch,Yes,358.0,F,194.0,16.0,9.0,hazelnut,lasagna
348,2020-11-08,Skeleton,6.0,mountain,vandalism,brute force,day,cloak,Skeleton,No,1.0,M,164.0,35.0,3.0,silver,lasagna
349,2021-05-22,Witch,91.0,village,arson,axe,dawn,fur,Witch,No,357.0,F,188.0,17.0,3.0,Hazelnut,humans
350,2022-06-03,Vampire,33.0,castle,assault,axe,night,blood,Vampire,No,416.0,F,161.0,31.0,9.0,sunlight,pesto pasta
351,2021-03-24,Vampire,84.0,castle,nightly disturbance,,night,blood,Vampire,No,409.0,M,197.0,30.0,5.0,silver,rats
352,2024-09-23,Skeleton,41.0,castle,vandalism,knife,day,bones,Skeleton,No,1230.0,M,199.0,36.0,7.0,silver,brain
353,2020-04-01,Skeleton,96.0,swamp,vandalism,brute force,dusk,bones,Skeleton,Yes,850.0,M,162.0,28.0,9.0,hazelnut,lasagna
354,2022-04-24,Zombie,38.0,mountain,kidnapping,knife,dawn,fur,Zombie,Yes,102.0,F,172.0,19.0,4.0,garlic,lasagna
355,2024-05-10,Ghost,98.0,village,nightly disturbance,knife,night,cloak,Ghost,No,1443.0,M,189.0,56.0,1.0,garlic,brain
356,2024-08-28,Zombie,79.0,mountain,kidnapping,knife,dawn,bones,Zombie,No,67.0,M,184.0,19.0,1.0,cat hair,humans
357,2024-08-17,Ghost,13.0,village,nightly disturbance,pistol,night,potions,Ghost,Yes,1852.0,M,169.0,61.0,9.0,pumpkin,brain
358,2022-11-30,Zombie,98.0,swamp,kidnapping,,dawn,potions,Zombie,No,119.0,F,153.0,12.0,4.0,cat hair,pesto pasta
359,2020-05-17,Witch,87.0,swamp,arson,brute force,night,potions,Witch,No,545.0,M,164.0,21.0,4.0,garlic,humans
360,2020-02-10,Skeleton,89.0,mountain,vandalism,knife,day,bones,Skeleton,Yes,837.0,F,170.0,24.0,3.0,silver,lasagna
361,2023-06-26,Vampire,87.0,village,assault,,night,blood,Vampire,Yes,597.0,F,178.0,56.0,2.0,silver,humans
362,2022-11-10,Ghost,33.0,village,nightly disturbance,,night,potions,Ghost,No,1115.0,F,185.0,44.0,2.0,sunlight,humans
363,2024-07-07,ghost,45.0,castle,nightly disturbance,knife,night,potions,ghost,No,2375.0,F,174.0,83.0,1.0,sunlight,lasagna
364,2019-11-29,Vampire,95.0,village,assault,brute force,night,blood,Vampire,No,448.0,M,193.0,40.0,6.0,silver,rats
365,2020-05-08,Zombie,29.0,swamp,assault,knife,dawn,fur,Zombie,Yes,97.0,F,153.0,21.0,1.0,cat hair,pesto pasta
366,2024-01-20,Ghost,17.0,village,theft,axe,dusk,potions,Ghost,Yes,1638.0,M,181.0,2.0,8.0,hazelnut,pesto pasta
367,2024-08-02,Witch,17.0,forest,arson,,dusk,bones,Witch,No,524.0,M,169.0,22.0,2.0,garlic,lasagna
368,2021-02-25,Skeleton,78.0,swamp,assault,,day,bones,Skeleton,No,2626.0,F,168.0,24.0,9.0,garlic,lasagna
369,2020-10-04,Vampire,99.0,village,assault,,dusk,cloak,Vampire,No,615.0,f,168.0,53.0,7.0,sunlight,brain
370,2022-02-08,Skeleton,42.0,castle,assault,knife,dawn,bones,Skeleton,Yes,1051.0,F,183.0,9.0,7.0,silver,lasagna
371,2022-07-20,Ghost,71.0,village,nightly disturbance,knife,night,potions,Ghost,No,1001.0,M,175.0,79.0,2.0,sunlight,humans
372,2022-07-11,Ghost,50.0,castle,vandalism,knife,dusk,potions,Ghost,No,2561.0,M,171.0,39.0,2.0,garlic,lasagna
373,2021-01-09,Vampire,66.0,castle,nightly disturbance,,night,blood,Vampire,No,457.0,M,158.0,29.0,1.0,garlic,humans
374,2024-09-03,Witch,26.0,village,arson,knife,dusk,cloak,Witch,No,864.0,M,197.0,10.0,5.0,hazelnut,brain
375,2022-01-28,Werewolf,62.0,mountain,nightly disturbance,,night,blood,Werewolf,Yes,126.0,M,188.0,66.0,2.0,sunlight,rats
376,2020-02-27,Vampire,16.0,castle,nightly disturbance,pistol,night,cloak,Vampire,No,619.0,M,162.0,47.0,7.0,garlic,brain
377,2020-10-01,Werewolf,43.0,forest,assault,axe,night,potions,Werewolf,Yes,115.0,M,173.0,79.0,7.0,hazelnut,rats
378,2021-12-14,Zombie,97.0,swamp,kidnapping,brute force,dusk,bones,Zombie,Yes,114.0,F,172.0,18.0,6.0,pumpkin,pesto pasta
379,2019-11-03,Werewolf,5.0,mountain,vandalism,pistol,night,fur,Werewolf,No,158.0,F,154.0,54.0,3.0,garlic,pesto pasta
380,2022-01-06,Witch,18.0,swamp,ARSON,axe,night,blood,Witch,No,482.0,F,173.0,13.0,3.0,hazelnut,brain
381,2021-04-25,Zombie,23.0,swamp,kidnapping,pistol,day,potions,Zombie,Yes,60.0,M,183.0,18.0,10.0,cat hair,humans
382,2024-03-22,Werewolf,17.0,forest,nightly disturbance,axe,night,blood,Werewolf,No,73.0,F,155.0,48.0,7.0,silver,lasagna
383,2024-03-24,Zombie,93.0,swamp,assault,pistol,dawn,potions,Zombie,No,1.0,m,197.0,14.0,3.0,sunlight,rats
384,2022-05-18,Werewolf,19.0,mountain,assault,,night,bones,Werewolf,No,151.0,F,196.0,100.0,9.0,silver,humans
385,2021-06-05,Witch,45.0,village,kidnapping,knife,day,potions,Witch,Yes,196.0,M,187.0,10.0,1.0,hazelnut,lasagna
386,2022-03-14,Werewolf,55.0,mountain,assault,pistol,day,teeth,Werewolf,No,131.0,M,166.0,100.0,9.0,silver,lasagna
387,2023-09-25,Werewolf,10.0,village,assault,axe,night,fur,Werewolf,No,107.0,M,182.0,100.0,5.0,silver,humans
388,2023-12-04,Werewolf,27.0,mountain,assault,knife,night,teeth,Werewolf,Yes,36.0,M,159.0,93.0,6.0,silver,humans
389,2024-03-21,Vampire,24.0,village,assault,brute force,dawn,blood,Vampire,Yes,417.0,M,189.0,40.0,8.0,silver,rats
390,2022-12-11,Vampire,42.0,castle,murder,,Night,blood,Vampire,No,379.0,M,153.0,45.0,6.0,garlic,lasagna
391,2023-07-16,Vampire,5.0,village,assault,pistol,dawn,blood,Vampire,Yes,714.0,F,186.0,26.0,7.0,garlic,lasagna
392,2023-11-09,Witch,78.0,forest,arson,brute force,dusk,potions,Witch,Yes,436.0,M,184.0,23.0,3.0,pumpkin,lasagna
393,2022-07-22,Zombie,65.0,swamp,kidnapping,pistol,night,bones,Zombie,No,93.0,F,185.0,6.0,4.0,sunlight,pesto pasta
394,2020-09-11,Ghost,17.0,castle,nightly disturbance,,night,cloak,Ghost,No,1039.0,F,152.0,48.0,1.0,sunlight,humans
395,2020-11-21,Werewolf,13.0,swamp,vandalism,pistol,night,blood,Werewolf,No,134.0,M,150.0,57.0,6.0,silver,rats
396,2021-06-28,Werewolf,56.0,mountain,assault,,day,teeth,Werewolf,Yes,53.0,m,162.0,65.0,8.0,silver,lasagna
397,2021-01-17,Witch,52.0,village,arson,pistol,night,cloak,Witch,Yes,382.0,M,155.0,26.0,9.0,pumpkin,humans
398,2020-02-26,Werewolf,67.0,mountain,kidnapping,knife,dusk,fur,Werewolf,No,107.0,M,159.0,95.0,6.0,silver,lasagna
399,2023-01-28,Vampire,67.0,castle,assault,axe,night,blood,Vampire,Yes,383.0,M,184.0,64.0,8.0,silver,rats
